SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-3-2023,Single Family Residential,1751 W Berwyn Ave,Chicago,IL,60640,1275000,4,3.5,CHI - Edgewater,3500,3375,1901,,364,,Sold,,,https://www.redfin.com/IL/Chicago/1751-W-Berwyn-Ave-60640/home/12578199,MRED,11667566,N,Y,41.9776791,-87.6739491
PAST SALE,,Condo/Co-op,408 Woodview Cir Unit 29B21,Elgin,IL,60120,155000,,,,,,,,,,,,,https://www.redfin.com/IL/Elgin/408-Woodview-Cir-60120/unit-29B21/home/12797963,,,N,Y,42.0302299,-88.2514039
PAST SALE,February-6-2023,Condo/Co-op,1585 Ridge Ave #406,Evanston,IL,60201,92500,1,1,Ridge Davis Coop,860,,1949,,108,451,Sold,,,https://www.redfin.com/IL/Evanston/1585-Ridge-Ave-60201/unit-406/home/181751407,MRED,11686841,N,Y,42.0467058,-87.6880775
PAST SALE,,Multi-Family (5+ Unit),1336 N Lorel Ave Unit 1ST,Chicago,IL,60651,352500,10,3,,2734,4284,1939,,129,,,,,https://www.redfin.com/IL/Chicago/1336-N-Lorel-Ave-60651/unit-1ST/home/13281584,,,N,Y,41.9051507,-87.760046
PAST SALE,January-26-2023,Single Family Residential,106 Linden Ave,Bellwood,IL,60104,290000,3,2,Not Applicable,1524,4338,1953,,190,,Sold,,,https://www.redfin.com/IL/Bellwood/106-Linden-Ave-60104/home/13330784,MRED,11704973,N,Y,41.8907159,-87.8764266
PAST SALE,January-13-2023,Townhouse,951 N Howe St,Chicago,IL,60610,815000,3,2.5,River Village,2000,,2005,,408,537,Sold,,,https://www.redfin.com/IL/Chicago/951-N-Howe-St-60610/home/182554013,MRED,11651753,N,Y,41.8996323,-87.644423
PAST SALE,January-19-2023,Multi-Family (5+ Unit),8053 S Wolcott Ave,Chicago,IL,60620,310000,49,28,CHI - Auburn Gresham,6264,6200,1932,,49,,Sold,,,https://www.redfin.com/IL/Chicago/8053-S-Wolcott-Ave-60620/home/13909084,MRED,11645015,N,Y,41.746907,-87.670272
PAST SALE,February-1-2023,Single Family Residential,629 Belleforte Ave,Oak Park,IL,60302,675000,4,3.5,Oak Park,1812,5959,1923,,373,,Sold,,,https://www.redfin.com/IL/Oak-Park/629-Belleforte-Ave-60302/home/13273290,MRED,11711246,N,Y,41.8971667,-87.8023352
PAST SALE,February-1-2023,Condo/Co-op,1611 N Hermitage Ave #204,Chicago,IL,60622,720000,3,2,CHI - West Town,1900,,2015,,379,659,Sold,,,https://www.redfin.com/IL/Chicago/1611-N-Hermitage-Ave-60622/unit-204/home/52204811,MRED,11660638,N,Y,41.9108321,-87.6710953
PAST SALE,January-11-2023,Condo/Co-op,435 N Michigan Ave #901,Chicago,IL,60611,3180000,3,3.5,Tribune Tower Residences,,,2021,,,2927,Sold,,,https://www.redfin.com/IL/Chicago/435-N-Michigan-Ave-60611/unit-901/home/183755121,MRED,11699373,N,Y,41.8903627,-87.6236499
PAST SALE,January-27-2023,Condo/Co-op,2612 W Chicago Ave Unit 1W,Chicago,IL,60622,775000,4,3.5,CHI - West Town,3200,,2023,,242,318,Sold,,,https://www.redfin.com/IL/Chicago/2612-W-Chicago-Ave-60622/unit-1W/home/180180226,MRED,11447515,N,Y,41.8959209,-87.6923706
PAST SALE,,Single Family Residential,641 E 41st St,Chicago,IL,60653,749000,5,3.5,,3200,3125,2017,,234,,,,,https://www.redfin.com/IL/Chicago/641-E-41st-St-60653/home/108370226,,,N,Y,41.820077,-87.610158
PAST SALE,,Condo/Co-op,708 W Bittersweet Pl #607,Chicago,IL,60613,158000,,1,,,,,,,,,,,https://www.redfin.com/IL/Chicago/708-W-Bittersweet-Pl-60613/unit-607/home/13395027,,,N,Y,41.955823,-87.647708
PAST SALE,,Single Family Residential,1856 N Dayton St #2,Chicago,IL,60614,1750000,4,4.5,,4200,3125,1878,,417,,,,,https://www.redfin.com/IL/Chicago/1856-N-Dayton-St-60614/unit-2/home/13350415,,,N,Y,41.9154443,-87.6499366
PAST SALE,,Condo/Co-op,2019 W Argyle St Unit 2W,Chicago,IL,60625,128500,,,,,,,,,,,,,https://www.redfin.com/IL/Chicago/2019-W-Argyle-St-60625/unit-2W/home/13403386,,,N,Y,41.972225,-87.680166
PAST SALE,January-27-2023,Townhouse,2075 Hallmark Ct #2075,Wheaton,IL,60187,323000,3,3,Wheaton,1913,3150,1992,,169,225,Sold,,,https://www.redfin.com/IL/Wheaton/2075-Hallmark-Ct-60187/unit-2075/home/184000965,MRED,11667000,N,Y,41.8869239,-88.1020891
PAST SALE,January-17-2023,Single Family Residential,1817 N Hudson Ave,Chicago,IL,60614,1619000,2,2,CHI - Lincoln Park,3240,2761,1884,,500,,Sold,,,https://www.redfin.com/IL/Chicago/1817-N-Hudson-Ave-60614/home/13346283,MRED,11476305,N,Y,41.9152472,-87.6396898
PAST SALE,January-13-2023,Single Family Residential,6 S Loomis St,Naperville,IL,60540,750000,4,3.5,Naperville,4007,,1916,,187,,Sold,,,https://www.redfin.com/IL/Naperville/6-S-Loomis-St-60540/home/28887593,MRED,11660288,N,Y,41.7747867,-88.1419819
PAST SALE,January-30-2023,Single Family Residential,409 S Bruner St,Hinsdale,IL,60521,1265000,6,6,Hinsdale,4717,8398,2002,,268,,Sold,,,https://www.redfin.com/IL/Hinsdale/409-S-Bruner-St-60521/home/14192365,MRED,11672525,N,Y,41.7975367,-87.9424455
PAST SALE,,Condo/Co-op,13703 S Stewart Ave Unit 3E,Riverdale,IL,60827,45000,,,,,,,,,,,,,https://www.redfin.com/IL/Riverdale/13703-S-Stewart-Ave-60827/unit-3E/home/12759263,,,N,Y,41.6461085,-87.6313339
PAST SALE,January-27-2023,Multi-Family (2-4 Unit),1136 N Harlem Ave,River Forest,IL,60305,475000,4,2,River Forest,,8225,1926,,,,Sold,,,https://www.redfin.com/IL/River-Forest/1136-N-Harlem-Ave-60305/home/12754911,MRED,11689322,N,Y,41.90099,-87.805914
PAST SALE,January-31-2023,Single Family Residential,6844 Missouri Ave,Hammond,IN,46323,15000,2,1,Manufacturers Add,882,6534,1939,,17,,Sold,,,https://www.redfin.com/IN/Hammond/6844-Missouri-Ave-46323/home/131270463,GNIAR,525123,N,Y,41.5885949,-87.4449407
PAST SALE,January-11-2023,Single Family Residential,10215 S Indiana Ave,Chicago,IL,60628,122000,2,2,Rosemoor,895,3750,1938,,136,,Sold,,,https://www.redfin.com/IL/Chicago/10215-S-Indiana-Ave-60628/home/13088479,MRED,11698651,N,Y,41.7085922,-87.6184319
PAST SALE,January-24-2023,Condo/Co-op,1560 N Sandburg Ter #3003,Chicago,IL,60610,160000,1,1,CHI - Near North Side,,,1970,,,802,Sold,,,https://www.redfin.com/IL/Chicago/1560-N-Sandburg-Ter-60610/unit-3003/home/178673660,MRED,11699511,N,Y,41.91056,-87.6327891
PAST SALE,,Single Family Residential,7444 Keeler Ave,Skokie,IL,60076,360000,3,1,,1138,5843,1954,,316,,,,,https://www.redfin.com/IL/Skokie/7444-Keeler-Ave-60076/home/13598660,,,N,Y,42.0167355,-87.733591
PAST SALE,,Multi-Family (2-4 Unit),3247 N Central Park Ave,Chicago,IL,60618,330000,3,2,,1656,3500,1906,,199,,,,,https://www.redfin.com/IL/Chicago/3247-N-Central-Park-Ave-60618/home/13454342,,,N,Y,41.9406004,-87.7171654
PAST SALE,January-13-2023,Multi-Family (5+ Unit),5308 W 96th St,Oak Lawn,IL,60453,615000,11,5,Oak Lawn,6435,7750,1965,,96,,Sold,,,https://www.redfin.com/IL/Oak-Lawn/5308-W-96th-St-60453/home/13172293,MRED,11659944,N,Y,41.7181961,-87.7535368
PAST SALE,January-17-2023,Single Family Residential,440 E Waltham St,Hammond,IN,46320,143500,3,2,Indiana - Hammond,1500,4140,1915,,96,,Sold,,,https://www.redfin.com/IN/Hammond/440-Waltham-St-46320/home/132462981,MRED,11663842,N,Y,41.6056824,-87.51666
PAST SALE,January-10-2023,Condo/Co-op,313 S Racine Ave Unit 4A,Chicago,IL,60607,977750,3,3,CHI - Near West Side,2160,,2021,,453,324,Sold,,,https://www.redfin.com/IL/Chicago/313-S-Racine-Ave-60607/unit-4A/home/177479458,MRED,11280347,N,Y,41.8775946,-87.6566973
PAST SALE,January-18-2023,Single Family Residential,6846 Arkansas Ave,Hammond,IN,46323,230000,3,2,Hartman's Gdns Add To Hessvill,2092,6210,1953,,110,,Sold,,,https://www.redfin.com/IN/Hammond/6846-Arkansas-Ave-46323/home/132901225,GNIAR,524209,N,Y,41.5889958,-87.4582819
PAST SALE,,Multi-Family (2-4 Unit),7648 S Kingston Ave #1,Chicago,IL,60649,550000,6,3,,4431,3720,1921,,124,,,,,https://www.redfin.com/IL/Chicago/7648-S-Kingston-Ave-60649/unit-1/home/13216536,,,N,Y,41.7557793,-87.5628593
PAST SALE,January-9-2023,Single Family Residential,2309 Buchanan St,Gary,IN,46407,35500,3,,Gary Park Add,880,4269,1956,,40,,Sold,,,https://www.redfin.com/IN/Gary/2309-Buchanan-St-46407/home/133008911,GNIAR,523803,N,Y,41.576697,-87.3522708
PAST SALE,January-26-2023,Single Family Residential,8177 S Scottsdale Ave,Chicago,IL,60652,125000,3,1,CHI - Ashburn,998,5205,,,125,,Sold,,,https://www.redfin.com/IL/Chicago/8177-S-Scottsdale-Ave-60652/home/13971571,MRED,11693810,N,Y,41.7445472,-87.7357167
PAST SALE,February-1-2023,Single Family Residential,1119 Dallas St,Gary,IN,46406,210000,5,3,Gary,3220,7841,1955,,65,,Sold,,,https://www.redfin.com/IN/Gary/1119-Dallas-St-46406/home/132519345,GNIAR,525488,N,Y,41.5909203,-87.4093243
PAST SALE,January-26-2023,Single Family Residential,2541 171st St,Hammond,IN,46323,136000,3,2,Palmers Add,2320,6500,1952,,59,,Sold,,,https://www.redfin.com/IN/Hammond/2541-171st-St-46323/home/133368826,GNIAR,524768,N,Y,41.5849124,-87.4671464
PAST SALE,,Condo/Co-op,495 Canterbury Dr Unit 15A-2,Carol Stream,IL,60188,220000,2,2,,1148,,1988,,192,,,,,https://www.redfin.com/IL/Carol-Stream/495-Canterbury-Dr-60188/unit-15A-2/home/18188649,,,N,Y,41.9324559,-88.136065
PAST SALE,January-13-2023,Condo/Co-op,1111 S Wabash Ave #1702,Chicago,IL,60605,250000,1,1,CHI - Loop,758,,2003,,330,506,Sold,,,https://www.redfin.com/IL/Chicago/1111-S-Wabash-Ave-60605/unit-1702/home/12646957,MRED,11682392,N,Y,41.8687405,-87.6253626
PAST SALE,,Multi-Family (5+ Unit),2611 Highland Ave,Berwyn,IL,60402,250000,6,3,,2567,3780,1914,,97,,,,,https://www.redfin.com/IL/Berwyn/2611-Highland-Ave-60402/home/14140473,,,N,Y,41.8429292,-87.7806259
PAST SALE,,Single Family Residential,4020 N California Ave #3,Chicago,IL,60618,735000,2,1,,984,3465,1898,,747,,,,,https://www.redfin.com/IL/Chicago/4020-N-California-Ave-60618/unit-3/home/12775039,,,N,Y,41.9546199,-87.6984196
PAST SALE,January-30-2023,Condo/Co-op,10640 Brooks Ln Unit 1-C2,Chicago Ridge,IL,60415,89800,1,1,Chicago Ridge,700,,,,128,200,Sold,,,https://www.redfin.com/IL/Chicago-Ridge/10640-Brooks-Ln-60415/unit-1-C2/home/183719059,MRED,11697377,N,Y,41.6988544,-87.7871317
PAST SALE,January-11-2023,Single Family Residential,7777 W 82nd St,Bridgeview,IL,60455,235000,5,3,Bridgeview,2400,20216,1972,,98,,Sold,,,https://www.redfin.com/IL/Bridgeview/7777-W-82nd-St-60455/home/14040197,MRED,11687629,N,Y,41.7420779,-87.8137323
PAST SALE,January-13-2023,Condo/Co-op,313 S Racine Ave Unit 4B,Chicago,IL,60607,943900,3,3,CHI - Near West Side,2160,,2021,,437,323,Sold,,,https://www.redfin.com/IL/Chicago/313-S-Racine-Ave-60607/unit-4B/home/174119954,MRED,11246451,N,Y,41.8775946,-87.6566973
PAST SALE,,Condo/Co-op,516 Timber Ridge Dr Unit 106B,Carol Stream,IL,60188,170000,2,2,,983,,1982,,173,,,,,https://www.redfin.com/IL/Carol-Stream/516-Timber-Ridge-Dr-60188/unit-106B/home/18141389,,,N,Y,41.8899196,-88.0901567
PAST SALE,,Single Family Residential,14324 Keating Ave,Midlothian,IL,60445,211000,3,1,,1084,6900,1956,,195,,,,,https://www.redfin.com/IL/Midlothian/14324-Keating-Ave-60445/home/12987406,,,N,Y,41.631604,-87.7365568
PAST SALE,January-12-2023,Single Family Residential,14518 Sawyer Ave,Midlothian,IL,60445,165000,3,2,Midlothian,1029,10890,1928,,160,,Sold,,,https://www.redfin.com/IL/Midlothian/14518-Sawyer-Ave-60445/home/12985116,MRED,11683078,N,Y,41.6289707,-87.6999217
PAST SALE,January-20-2023,Single Family Residential,8651 Juniper Ter,Gary,IN,46403,320000,4,2,Robert Bartlett's Marquette Park Estates,2932,34412,1958,,109,,Sold,,,https://www.redfin.com/IN/Gary/8651-Juniper-Ter-46403/home/131767714,GNIAR,523219,N,Y,41.6161321,-87.2334142
PAST SALE,January-26-2023,Single Family Residential,14160 Margerita Ave,Orland Park,IL,60462,325525,3,2,Orland Park,1443,10000,1974,,226,,Sold,,,https://www.redfin.com/IL/Orland-Park/14160-Margerita-Ave-60462/home/13028474,MRED,11701742,N,Y,41.6328894,-87.8256351
PAST SALE,January-26-2023,Single Family Residential,839 Conkey St,Hammond,IN,46320,136000,2,1,Marbles Add,1344,5080,1953,,101,,Sold,,,https://www.redfin.com/IN/Hammond/839-Conkey-St-46320/home/132903944,GNIAR,524181,N,Y,41.6011575,-87.5071345
PAST SALE,January-25-2023,Single Family Residential,521 Maryland St,Gary,IN,46402,45000,4,2,Gary Land Companys 01,2486,3746,1916,,18,,Sold,,,https://www.redfin.com/IN/Gary/521-Maryland-St-46402/home/131859113,GNIAR,524173,N,Y,41.6015088,-87.3307296
PAST SALE,January-12-2023,Single Family Residential,4143 Hohman Ave,Hammond,IN,46327,47100,3,2,Rohes Resub,2024,5227,1900,,23,,Sold,,,https://www.redfin.com/IN/Hammond/4143-Hohman-Ave-46327/home/131997264,GNIAR,524148,N,Y,41.6378681,-87.5169217
PAST SALE,January-19-2023,Single Family Residential,2737 W 19th Ave,Gary,IN,46404,120000,3,1.5,GERMANIA,1903,6229,1963,,63,,Sold,,,https://www.redfin.com/IN/Gary/2737-W-19th-Ave-46404/home/131577604,GNIAR,522758,N,Y,41.5840108,-87.371691
PAST SALE,January-13-2023,Multi-Family (2-4 Unit),1336 N Lorel Ave,Chicago,IL,60651,352500,6,3,CHI - Austin,,10890,1944,,,,Sold,,,https://www.redfin.com/IL/Chicago/1336-N-Lorel-Ave-60651/home/182785925,MRED,11678244,N,Y,41.9051507,-87.760046
PAST SALE,January-20-2023,Townhouse,0S052 Kerry Ct #0,Winfield,IL,60190,295000,3,2.5,Lee Station,2200,,2006,,134,190,Sold,,,https://www.redfin.com/IL/Winfield/0S052-Kerry-Ct-60190/home/172337054,MRED,11692859,N,Y,41.8707905,-88.1531934
PAST SALE,,Condo/Co-op,1618 N Oakley Ave #2,Chicago,IL,60647,469000,,2,,,,,,,,,,,https://www.redfin.com/IL/Chicago/1618-N-Oakley-Ave-60647/unit-2/home/12805336,,,N,Y,41.91091,-87.685149
PAST SALE,January-9-2023,Multi-Family (5+ Unit),1701 W Mansard Ln,Mount Prospect,IL,60056,675000,12,6,Mount Prospect,,2109,1979,,,,Sold,,,https://www.redfin.com/IL/Mount-Prospect/1701-W-Mansard-Ln-60056/home/13692515,MRED,11469827,N,Y,42.0314001,-87.9604727
PAST SALE,,Multi-Family (5+ Unit),9726 S Avenue M,Chicago,IL,60617,130000,8,4,,3032,3100,1885,,43,,,,,https://www.redfin.com/IL/Chicago/9726-S-Avenue-M-60617/home/13044121,,,N,Y,41.7186215,-87.5380697
PAST SALE,,Townhouse,165 Village Ct,Des Plaines,IL,60016,230000,2,1.5,,1043,1458,1960,,221,,,,,https://www.redfin.com/IL/Des-Plaines/165-Village-Ct-60016/home/13682713,,,N,Y,42.0559444,-87.9188238
PAST SALE,February-3-2023,Condo/Co-op,5332 Crescent Ln Unit D,Oak Forest,IL,60452,215000,3,1.5,Shade Tree,1500,,1992,,143,182,Sold,,,https://www.redfin.com/IL/Oak-Forest/5332-Crescent-Ln-60452/unit-D/home/183753159,MRED,11699268,N,Y,41.6142897,-87.7505374
PAST SALE,February-2-2023,Condo/Co-op,1000 N Lake Shore Dr #2306,Chicago,IL,60611,140000,1,1,CHI - Near North Side,800,,1953,,175,907,Sold,,,https://www.redfin.com/IL/Chicago/1000-N-Lake-Shore-Dr-60611/unit-2306/home/14122195,MRED,11697067,N,Y,41.901354,-87.624683
PAST SALE,January-12-2023,Single Family Residential,545 Rodenburg Rd,Roselle,IL,60172,266000,3,1.5,Keeneyville / Roselle,1600,5179,1976,,166,,Sold,,,https://www.redfin.com/IL/Roselle/545-Rodenburg-Rd-60172/home/18196072,MRED,11695597,N,Y,41.9727242,-88.1118785
PAST SALE,February-6-2023,Single Family Residential,233 W 110th St,Chicago,IL,60628,50555,4,1,CHI - Roseland,1463,3123,1879,,35,,Sold,,,https://www.redfin.com/IL/Chicago/233-W-110th-St-60628/home/144569813,MRED,11690933,N,Y,41.6941316,-87.6292584
PAST SALE,January-20-2023,Single Family Residential,3063 Nottingham Ave,Markham,IL,60426,50000,3,1,Markham,1118,7379,1956,,45,,Sold,,,https://www.redfin.com/IL/Markham/3063-Nottingham-Ave-60428/home/183610498,MRED,11692830,N,Y,41.5966889,-87.6919711
PAST SALE,January-23-2023,Townhouse,131 Hampton Ave,Westmont,IL,60559,210000,2,2,Westmont,1274,1680,1993,,165,180,Sold,,,https://www.redfin.com/IL/Westmont/131-Hampton-Ave-60559/home/18016245,MRED,11695910,N,Y,41.7774572,-87.9784904
PAST SALE,January-31-2023,Single Family Residential,14928 Bunratty Dr,Lockport,IL,60441,299900,3,2,Homer / Lockport,,10018,1998,,,,Sold,,,https://www.redfin.com/IL/Lockport/14928-Bunratty-Dr-60441/home/18617577,MRED,11692449,N,Y,41.6143406,-88.0313983
PAST SALE,January-30-2023,Single Family Residential,3730 N Oketo Ave,Chicago,IL,60634,280000,3,2,CHI - Dunning,1600,3868,,,175,,Sold,,,https://www.redfin.com/IL/Chicago/3730-N-Oketo-Ave-60634/home/13542656,MRED,11693225,N,Y,41.9476242,-87.8122058
PAST SALE,January-9-2023,Multi-Family (2-4 Unit),701 N Saint Louis Ave,Chicago,IL,60624,460000,7,3,CHI - Humboldt Park,,3125,1900,,,,Sold,,,https://www.redfin.com/IL/Chicago/701-N-Saint-Louis-Ave-60624/home/13261783,MRED,11674733,N,Y,41.8937759,-87.713596
PAST SALE,January-25-2023,Single Family Residential,3904 W 61st Pl,Chicago,IL,60629,230000,4,2,CHI - West Lawn,1509,3998,1950,,152,,Sold,,,https://www.redfin.com/IL/Chicago/3904-W-61st-Pl-60629/home/14009861,MRED,11697499,N,Y,41.7816303,-87.7206861
PAST SALE,January-20-2023,Townhouse,3944 Venice Ct,Glenview,IL,60025,323000,3,2.5,Triumvera,1800,,1978,,179,246,Sold,,,https://www.redfin.com/IL/Glenview/3944-Venice-Ct-60025/home/12571518,MRED,11679564,N,Y,42.0691758,-87.8529517
PAST SALE,,Condo/Co-op,1750 S Arlington Heights Rd #2,Arlington Heights,IL,60005,195000,,,,,,,,,,,,,https://www.redfin.com/IL/Arlington-Heights/1750-S-Arlington-Heights-Rd-60005/unit-2/home/13704310,,,N,Y,42.0534563,-87.9832682
PAST SALE,January-30-2023,Single Family Residential,242 Roman Cir,Bolingbrook,IL,60440,385000,4,3,Bolingbrook,2450,8712,1994,,157,,Sold,,,https://www.redfin.com/IL/Bolingbrook/242-Roman-Cir-60440/home/17585695,MRED,11688305,N,Y,41.7034676,-88.0410656
PAST SALE,January-19-2023,Single Family Residential,1345 Bigger St,Gary,IN,46404,123500,4,2.5,Welchs 1st Add/Gary,3425,9375,1965,,36,,Sold,,,https://www.redfin.com/IN/Gary/1345-Bigger-St-46404/home/131637146,GNIAR,524241,N,Y,41.5889361,-87.3837528
PAST SALE,January-31-2023,Single Family Residential,200 Longridge Dr,Bloomingdale,IL,60108,415000,4,2.5,Bloomingdale,2835,11325,1977,,146,,Sold,,,https://www.redfin.com/IL/Bloomingdale/200-Longridge-Dr-60108/home/17458510,MRED,11677374,N,Y,41.9504244,-88.0887595
PAST SALE,January-25-2023,Single Family Residential,4012 Warren Ave,Bellwood,IL,60104,260000,4,1.5,Bellwood,1222,,1919,,213,,Sold,,,https://www.redfin.com/IL/Bellwood/4012-Warren-Ave-60104/home/147711680,MRED,11703889,N,Y,41.8785676,-87.8825166
PAST SALE,,Single Family Residential,711 N Throop St,Chicago,IL,60642,560000,3,2.5,,1653,2388,2007,,339,,,,,https://www.redfin.com/IL/Chicago/711-N-Throop-St-60642/home/12753871,,,N,Y,41.8947621,-87.660149
PAST SALE,,Condo/Co-op,211 Willow Blvd Unit 1206C,Willow Springs,IL,60480,288000,,,,,,,,,,,,,https://www.redfin.com/IL/Willow-Springs/211-Willow-Blvd-60480/unit-1206C/home/12725012,,,N,Y,41.7347845,-87.8759552
PAST SALE,January-30-2023,Vacant Land,4316 W Monroe St,Chicago,IL,60624,6800,,,CHI - West Garfield Park,,3125,,,,,Sold,,,https://www.redfin.com/IL/Chicago/4316-W-Monroe-St-60624/home/13255944,MRED,11689168,N,Y,41.8798592,-87.7337102
PAST SALE,,Condo/Co-op,4905 W 109th St #12201,Oak Lawn,IL,60453,112000,,,,,,,,,,,,,https://www.redfin.com/IL/Oak-Lawn/4905-W-109th-St-60453/unit-12201/home/13146142,,,N,Y,41.6941421,-87.7426491
PAST SALE,February-6-2023,Condo/Co-op,9S116 S Frontage Rd Unit 27-104,Willowbrook,IL,60527,126000,1,1,Stratford Green,680,,1970,,185,306,Sold,,,https://www.redfin.com/IL/Willowbrook/9S116-S-Frontage-Rd-60527/unit-27-104/home/17996528,MRED,11699687,N,Y,41.7358472,-87.9525582
PAST SALE,January-17-2023,Townhouse,5839 N Paulina St,Chicago,IL,60660,350000,3,1.5,CHI - Edgewater,1800,,1966,,194,,Sold,,,https://www.redfin.com/IL/Chicago/5839-N-Paulina-St-60660/home/13405591,MRED,11684456,N,Y,41.9880012,-87.6713085
PAST SALE,February-7-2023,Multi-Family (2-4 Unit),8712 S Manistee Ave,Chicago,IL,60617,260000,6,2,CHI - South Chicago,,3750,1895,,,,Sold,,,https://www.redfin.com/IL/Chicago/8712-S-Manistee-Ave-60617/home/183429319,MRED,11690186,N,Y,41.7368723,-87.5572757
PAST SALE,January-17-2023,Condo/Co-op,1330 Perry St #303,Des Plaines,IL,60016,185000,1,1.5,Des Plaines,942,,1997,,196,240,Sold,,,https://www.redfin.com/IL/Des-Plaines/1330-Perry-St-60016/unit-303/home/13665468,MRED,11673942,N,Y,42.0443859,-87.8911171
PAST SALE,January-31-2023,Condo/Co-op,1958 W Byron St #5,Chicago,IL,60613,280000,2,1,CHI - North Center,,,1910,,,196,Sold,,,https://www.redfin.com/IL/Chicago/1958-W-Byron-St-60613/unit-5/home/26808059,MRED,11680257,N,Y,41.9524977,-87.678502
PAST SALE,January-12-2023,Condo/Co-op,1220 S Lorraine Rd Unit 2A,Wheaton,IL,60189,121000,2,1.5,Lorraine Court Condos,1209,,1974,,100,359,Sold,,,https://www.redfin.com/IL/Wheaton/1220-S-Lorraine-Rd-60189/unit-2A/home/18123735,MRED,11690787,N,Y,41.8540258,-88.0827862
PAST SALE,January-27-2023,Condo/Co-op,7363 S South Shore Dr #107,Chicago,IL,60649,47800,1,1,CHI - South Shore,700,,1962,,68,300,Sold,,,https://www.redfin.com/IL/Chicago/7363-S-South-Shore-Dr-60649/unit-107/home/13218112,MRED,11704837,N,Y,41.751291,-87.562214
PAST SALE,January-31-2023,Single Family Residential,3711 W 60th St,Chicago,IL,60629,165000,3,1,CHI - West Lawn,1200,3125,1931,,138,,Sold,,,https://www.redfin.com/IL/Chicago/3711-W-60th-St-60629/home/14008947,MRED,11695913,N,Y,41.7840119,-87.7160494
PAST SALE,January-12-2023,Single Family Residential,5618 S Damen Ave,Chicago,IL,60636,66500,3,1.5,CHI - West Englewood,1410,,1912,,47,,Sold,,,https://www.redfin.com/IL/Chicago/5618-S-Damen-Ave-60636/home/13938982,MRED,11682095,N,Y,41.7915017,-87.6744581
PAST SALE,,Single Family Residential,8220 S 82nd Ct,Justice,IL,60458,280000,2,1,,983,10374,1958,,285,,,,,https://www.redfin.com/IL/Justice/8220-S-82nd-Ct-60458/home/14041336,,,N,Y,41.741409,-87.8252806
PAST SALE,January-24-2023,Single Family Residential,14711 Dearborn St,Dolton,IL,60419,70000,4,1.5,Dolton,1600,9975,1953,,44,,Sold,,,https://www.redfin.com/IL/Dolton/14711-Dearborn-St-60419/home/12936790,MRED,11690980,N,Y,41.627706,-87.6229181
PAST SALE,,Condo/Co-op,2091 Creekside Dr Unit 2-2,Wheaton,IL,60189,185000,2,2,,1246,,1972,,148,,,,,https://www.redfin.com/IL/Wheaton/2091-Creekside-Dr-60189/unit-2-2/home/18126808,,,N,Y,41.8477462,-88.1374585
PAST SALE,January-10-2023,Multi-Family (2-4 Unit),7249 S Union Ave,Chicago,IL,60621,426500,12,8,CHI - Englewood,,7405,1903,,,,Sold,,,https://www.redfin.com/IL/Chicago/7249-S-Union-Ave-60621/home/183063858,MRED,11680625,N,Y,41.7619923,-87.641136
PAST SALE,February-2-2023,Condo/Co-op,2222 S Stewart Ave Unit 2B,Lombard,IL,60148,170000,2,2,Lombard,1220,,1969,,139,480,Sold,,,https://www.redfin.com/IL/Lombard/2222-S-Stewart-Ave-60148/unit-2B/home/18086117,MRED,11691863,N,Y,41.844519,-88.0094768
PAST SALE,January-16-2023,Multi-Family (2-4 Unit),8043 S Peoria St,Chicago,IL,60620,465000,7,3,CHI - Auburn Gresham,,4356,1911,,,,Sold,,,https://www.redfin.com/IL/Chicago/8043-S-Peoria-St-60620/home/13906768,MRED,11694106,N,Y,41.7474831,-87.6461083
PAST SALE,January-26-2023,Condo/Co-op,444 W Fullerton Pkwy #407,Chicago,IL,60614,222000,1,1,Park West Condos,760,,1972,,292,748,Sold,,,https://www.redfin.com/IL/Chicago/444-W-Fullerton-Pkwy-60614/unit-407/home/12780564,MRED,11702447,N,Y,41.9258338,-87.6408832
